,Area,Age,Rooms,District,PricePerMeter,Price
13153,58,16,1,5,39.63346435397326,2070000000
13154,68,4,2,5,39.63346435397326,3130000000
13155,57,15,1,5,39.63346435397326,1650000000
13156,120,7,3,5,39.63346435397326,4458000000
13157,90,7,2,5,39.63346435397326,3620000000
13158,80,6,2,5,39.63346435397326,3100000000
13159,134,19,3,5,39.63346435397326,5000000000
13160,115,3,2,5,39.63346435397326,4900000000
13161,65,14,2,5,39.63346435397326,2300000000
13162,125,2,2,5,39.63346435397326,4900000000
13163,92,9,2,5,39.63346435397326,4300000000
13164,83,5,2,5,39.63346435397326,3270000000
13165,55,18,1,5,39.63346435397326,2040000000
13166,129,0,2,5,39.63346435397326,5300000000
13167,85,14,2,5,39.63346435397326,2800000000
13168,97,19,2,5,39.63346435397326,3650000000
13169,88,5,2,5,39.63346435397326,4100000000
13170,68,3,2,5,39.63346435397326,3120000000
13171,61,5,1,5,39.63346435397326,2320000000
13172,89,8,2,5,39.63346435397326,4272000000
13173,112,17,2,5,39.63346435397326,3750000000
13174,100,3,2,5,39.63346435397326,5000000000
13175,75,13,2,5,39.63346435397326,2580000000
13176,100,6,2,5,39.63346435397326,3950000000
13177,50,12,1,5,39.63346435397326,1990000000
13178,80,5,2,5,39.63346435397326,2800000000
13179,60,20,1,5,39.63346435397326,1660000000
13180,70,13,2,5,39.63346435397326,2400000000
13181,59,15,1,5,39.63346435397326,2050000000
13182,75,14,2,5,39.63346435397326,2700000000
13183,47,15,1,5,39.63346435397326,1950000000
13184,95,10,2,5,39.63346435397326,3850000000
13185,93,9,2,5,39.63346435397326,4150000000
13186,58,18,1,5,39.63346435397326,1660000000
13187,75,5,2,5,39.63346435397326,2790000000
13188,70,9,2,5,39.63346435397326,2800000000
13189,95,5,2,5,39.63346435397326,4300000000
13190,69,14,2,5,39.63346435397326,2570000000
13191,65,12,1,5,39.63346435397326,2500000000
13192,83,7,2,5,39.63346435397326,2750000000
13193,76,20,2,5,39.63346435397326,3190000000
13194,72,15,1,5,39.63346435397326,2700000000
13195,62,10,2,5,39.63346435397326,2240000000
13196,85,9,2,5,39.63346435397326,2800000000
13197,75,17,2,5,39.63346435397326,2900000000
13198,63,15,2,5,39.63346435397326,2330000000
13199,52,13,2,5,39.63346435397326,1900000000
13200,74,6,2,5,39.63346435397326,3050000000
13201,54,17,1,5,39.63346435397326,2150000000
13202,90,7,2,5,39.63346435397326,3600000000
13203,80,5,2,5,39.63346435397326,3350000000
13204,94,13,2,5,39.63346435397326,3900000000
13205,93,12,2,5,39.63346435397326,3000000000
13206,93,10,2,5,39.63346435397326,3840000000
13207,100,3,2,5,39.63346435397326,4700000000
13208,108,19,2,5,39.63346435397326,3450000000
13209,90,4,2,5,39.63346435397326,3900000000
13210,67,10,2,5,39.63346435397326,2500000000
13211,98,17,2,5,39.63346435397326,3332000000
13212,65,15,2,5,39.63346435397326,2400000000
13213,80,14,2,5,39.63346435397326,3200000000
13214,64,17,2,5,39.63346435397326,1800000000
13215,98,15,2,5,39.63346435397326,3700000000
13216,76,2,2,5,39.63346435397326,3000000000
13217,104,0,2,5,39.63346435397326,4680000000
13218,102,5,2,5,39.63346435397326,3800000000
13219,80,12,2,5,39.63346435397326,3000000000
13220,118,12,2,5,39.63346435397326,4750000000
13221,137,5,3,5,39.63346435397326,5400000000
13222,97,13,2,5,39.63346435397326,4150000000
13223,87,17,2,5,39.63346435397326,3000000000
13224,68,17,1,5,39.63346435397326,2240000000
13225,86,7,2,5,39.63346435397326,2950000000
13226,100,16,2,5,39.63346435397326,3630000000
13227,107,0,2,5,39.63346435397326,4900000000
13228,89,2,2,5,39.63346435397326,3250000000
13229,113,9,2,5,39.63346435397326,5150000000
13230,70,18,2,5,39.63346435397326,2350000000
13231,77,5,2,5,39.63346435397326,2800000000
13232,100,1,2,5,39.63346435397326,4100000000
13233,70,13,2,5,39.63346435397326,2420000000
13234,64,15,1,5,39.63346435397326,2500000000
13235,93,8,2,5,39.63346435397326,3800000000
13236,70,15,2,5,39.63346435397326,2900000000
13237,75,13,2,5,39.63346435397326,3250000000
13238,64,15,2,5,39.63346435397326,2200000000
13239,224,1,2,5,39.63346435397326,6500000000
13240,90,6,2,5,39.63346435397326,3600000000
13241,100,9,2,5,39.63346435397326,3950000000
13242,53,15,1,5,39.63346435397326,2070000000
13243,63,7,1,5,39.63346435397326,2521000000
13244,53,20,1,5,39.63346435397326,1880000000
13245,114,10,2,5,39.63346435397326,4620000000
13246,96,9,2,5,39.63346435397326,3620000000
13247,86,16,2,5,39.63346435397326,3050000000
13248,73,20,2,5,39.63346435397326,2350000000
13249,102,5,2,5,39.63346435397326,3900000000
13250,110,2,2,5,39.63346435397326,5700000000
13251,53,18,1,5,39.63346435397326,1900000000
13252,129,0,2,5,39.63346435397326,5300000000
13253,65,18,2,5,39.63346435397326,2230000000
13254,65,14,2,5,39.63346435397326,2400000000
13255,66,18,2,5,39.63346435397326,1980000000
13256,80,16,2,5,39.63346435397326,2920000000
13257,78,5,2,5,39.63346435397326,3200000000
13258,71,15,2,5,39.63346435397326,2500000000
13259,70,17,2,5,39.63346435397326,2300000000
13260,100,14,2,5,39.63346435397326,4000000000
13261,98,19,2,5,39.63346435397326,3700000000
13262,61,14,2,5,39.63346435397326,1970000000
13263,90,9,2,5,39.63346435397326,4400000000
13264,86,3,2,5,39.63346435397326,4100000000
13265,104,8,2,5,39.63346435397326,4500000000
13266,69,5,2,5,39.63346435397326,2600000000
13267,94,1,2,5,39.63346435397326,4880000000
13268,98,7,2,5,39.63346435397326,3880000000
13269,90,8,2,5,39.63346435397326,4300000000
13270,106,0,3,5,39.63346435397326,5510000000
13271,125,6,2,5,39.63346435397326,4500000000
13272,106,11,2,5,39.63346435397326,3950000000
13273,104,0,2,5,39.63346435397326,4700000000
13274,64,12,2,5,39.63346435397326,2430000000
13275,94,7,2,5,39.63346435397326,4300000000
13276,98,7,2,5,39.63346435397326,3980000000
13277,114,17,2,5,39.63346435397326,4150000000
13278,109,2,2,5,39.63346435397326,5000000000
13279,100,13,2,5,39.63346435397326,4150000000
13280,110,2,2,5,39.63346435397326,6400000000
13281,90,0,2,5,39.63346435397326,5000000000
13282,90,3,2,5,39.63346435397326,4500000000
13283,115,10,2,5,39.63346435397326,4630000000
13284,93,10,2,5,39.63346435397326,3400000000
13285,101,3,2,5,39.63346435397326,3230000000
13286,69,14,2,5,39.63346435397326,2500000000
13287,80,6,2,5,39.63346435397326,3330000000
13288,64,17,2,5,39.63346435397326,2200000000
13289,86,4,2,5,39.63346435397326,3020000000
13290,100,6,2,5,39.63346435397326,4900000000
13291,69,13,2,5,39.63346435397326,2720000000
13292,86,12,2,5,39.63346435397326,3200000000
13293,98,13,2,5,39.63346435397326,4000000000
13294,64,12,2,5,39.63346435397326,2400000000
13295,85,10,2,5,39.63346435397326,3650000000
13296,52,17,1,5,39.63346435397326,2030000000
13297,105,0,2,5,39.63346435397326,5500000000
13298,50,17,1,5,39.63346435397326,1950000000
13299,112,17,3,5,39.63346435397326,3550000000
13300,89,5,2,5,39.63346435397326,3600000000
13301,94,12,2,5,39.63346435397326,3900000000
13302,57,15,1,5,39.63346435397326,1650000000
13303,58,15,1,5,39.63346435397326,2070000000
13304,48,3,1,5,39.63346435397326,1850000000
13305,57,15,1,5,39.63346435397326,2100000000
13306,62,1,1,5,39.63346435397326,2730000000
13307,82,3,2,5,39.63346435397326,3120000000
13308,70,14,2,5,39.63346435397326,2600000000
13309,65,12,1,5,39.63346435397326,2500000000
13310,82,7,2,5,39.63346435397326,2750000000
13311,135,1,2,5,39.63346435397326,7400000000
13312,90,0,2,5,39.63346435397326,5200000000
13313,92,10,2,5,39.63346435397326,4050000000
13314,60,15,2,5,39.63346435397326,2200000000
13315,63,17,2,5,39.63346435397326,1900000000
13316,68,14,1,5,39.63346435397326,2100000000
13317,65,18,1,5,39.63346435397326,2500000000
13318,68,15,2,5,39.63346435397326,2600000000
13319,55,18,1,5,39.63346435397326,1920000000
13320,105,15,2,5,39.63346435397326,3000000000
13321,85,12,2,5,39.63346435397326,3050000000
13322,80,18,2,5,39.63346435397326,3200000000
13323,95,10,2,5,39.63346435397326,3700000000
13324,84,13,2,5,39.63346435397326,2800000000
13325,70,17,2,5,39.63346435397326,2150000000
13326,68,5,2,5,39.63346435397326,3128000000
13327,82,16,2,5,39.63346435397326,2350000000
13328,49,17,1,5,39.63346435397326,2040000000
13329,75,15,2,5,39.63346435397326,2630000000
13330,74,12,1,5,39.63346435397326,2600000000
13331,90,6,2,5,39.63346435397326,4000000000
13332,57,17,1,5,39.63346435397326,2250000000
13333,90,16,2,5,39.63346435397326,3200000000
13334,95,10,2,5,39.63346435397326,3900000000
13335,58,16,1,5,39.63346435397326,1850000000
13336,85,19,2,5,39.63346435397326,2650000000
13337,60,15,2,5,39.63346435397326,2200000000
13338,56,16,1,5,39.63346435397326,2110000000
13339,80,16,2,5,39.63346435397326,2910000000
13340,167,8,3,5,39.63346435397326,8000000000
13341,71,20,2,5,39.63346435397326,2480000000
13342,56,12,2,5,39.63346435397326,2100000000
13343,64,17,2,5,39.63346435397326,2450000000
13344,57,18,1,5,39.63346435397326,2250000000
13345,57,18,2,5,39.63346435397326,2230000000
13346,100,0,3,5,39.63346435397326,5500000000
13347,116,10,2,5,39.63346435397326,4600000000
13348,98,8,2,5,39.63346435397326,3890000000
13349,75,16,2,5,39.63346435397326,3050000000
13350,77,19,2,5,39.63346435397326,2850000000
13351,105,17,2,5,39.63346435397326,4300000000
13352,62,10,2,5,39.63346435397326,2250000000
13353,80,6,2,5,39.63346435397326,2400000000
13354,92,8,2,5,39.63346435397326,4000000000
13355,80,12,2,5,39.63346435397326,2600000000
13356,78,7,2,5,39.63346435397326,3250000000
13357,68,19,2,5,39.63346435397326,1380000000
13358,63,8,1,5,39.63346435397326,2450000000
13359,94,4,2,5,39.63346435397326,3950000000
13360,85,5,2,5,39.63346435397326,3000000000
13361,100,5,2,5,39.63346435397326,3950000000
13362,88,9,2,5,39.63346435397326,3500000000
13363,92,16,2,5,39.63346435397326,2900000000
13364,90,11,2,5,39.63346435397326,3100000000
13365,80,6,2,5,39.63346435397326,3100000000
13366,80,15,2,5,39.63346435397326,2560000000
13367,57,7,1,5,39.63346435397326,2100000000
13368,57,15,1,5,39.63346435397326,2200000000
13369,87,18,2,5,39.63346435397326,3650000000
13370,65,12,1,5,39.63346435397326,2500000000
13371,70,5,2,5,39.63346435397326,3100000000
13372,154,6,3,5,39.63346435397326,8900000000
13373,77,7,2,5,39.63346435397326,2700000000
13374,60,14,2,5,39.63346435397326,2200000000
13375,84,17,2,5,39.63346435397326,2800000000
13376,58,18,2,5,39.63346435397326,2150000000
13377,72,5,2,5,39.63346435397326,2860000000
13378,88,5,2,5,39.63346435397326,3900000000
13379,57,12,1,5,39.63346435397326,2184000000
13380,170,1,3,5,39.63346435397326,7600000000
13381,70,13,2,5,39.63346435397326,2270000000
13382,85,6,2,5,39.63346435397326,3300000000
13383,50,16,1,5,39.63346435397326,2050000000
13384,81,19,2,5,39.63346435397326,3400000000
13385,70,0,2,5,39.63346435397326,2850000000
13386,70,18,2,5,39.63346435397326,2530000000
13387,42,11,1,5,39.63346435397326,2000000000
13388,69,9,2,5,39.63346435397326,2600000000
13389,66,16,2,5,39.63346435397326,2150000000
13390,60,12,2,5,39.63346435397326,2400000000
13391,113,5,2,5,39.63346435397326,5800000000
13392,74,17,2,5,39.63346435397326,2900000000
13393,105,1,2,5,39.63346435397326,4935000000
13394,70,19,2,5,39.63346435397326,2900000900
13395,84,16,2,5,39.63346435397326,2700000000
13396,73,17,2,5,39.63346435397326,2250000000
13397,70,17,2,5,39.63346435397326,2500000000
13398,76,10,2,5,39.63346435397326,3500000000
13399,71,15,2,5,39.63346435397326,2400000000
13400,110,4,3,5,39.63346435397326,5300000000
13401,104,0,2,5,39.63346435397326,4680000000
13402,65,8,2,5,39.63346435397326,2250000000
13403,60,6,1,5,39.63346435397326,2600000000
13404,57,8,1,5,39.63346435397326,2700000000
13405,105,0,2,5,39.63346435397326,5100000000
13406,70,29,2,5,39.63346435397326,2900900000
13407,56,20,1,5,39.63346435397326,2120000000
13408,58,18,1,5,39.63346435397326,2220000000
13409,78,8,2,5,39.63346435397326,2800000000
13410,94,7,2,5,39.63346435397326,4435000000
13411,80,18,2,5,39.63346435397326,3000000000
13412,140,0,3,5,39.63346435397326,7500000000
13413,90,2,2,5,39.63346435397326,4900000000
13414,48,15,1,5,39.63346435397326,1650000000
13415,127,10,3,5,39.63346435397326,4800000000
13416,77,20,2,5,39.63346435397326,2850000000
13417,70,15,2,5,39.63346435397326,2350000000
13418,76,10,2,5,39.63346435397326,2500000000
13419,70,19,2,5,39.63346435397326,2900099900
13420,62,17,1,5,39.63346435397326,2300000000
13421,81,18,2,5,39.63346435397326,2980000000
13422,71,16,2,5,39.63346435397326,1770000000
13423,60,12,2,5,39.63346435397326,2380000000
13424,90,8,2,5,39.63346435397326,4630000000
13425,60,5,1,5,39.63346435397326,2100000000
13426,70,5,2,5,39.63346435397326,2500000000
13427,107,0,2,5,39.63346435397326,3710000000
13428,127,12,3,5,39.63346435397326,4500000000
13429,82,17,2,5,39.63346435397326,2650000000
13430,76,10,2,5,39.63346435397326,3500000000
13431,76,12,2,5,39.63346435397326,3550000000
13432,64,12,2,5,39.63346435397326,2320000000
13433,65,16,2,5,39.63346435397326,2200000000
13434,55,7,1,5,39.63346435397326,1650000000
13435,64,14,1,5,39.63346435397326,1630000000
13436,47,14,1,5,39.63346435397326,2000000000
13437,74,6,2,5,39.63346435397326,2980000000
13438,47,14,1,5,39.63346435397326,2000000000
13439,40,12,2,5,39.63346435397326,1520000000
13440,67,16,2,5,39.63346435397326,2350000000
13441,107,7,2,5,39.63346435397326,3870000000
13442,50,15,1,5,39.63346435397326,2080000000
13443,99,5,2,5,39.63346435397326,3950000000
13444,44,18,1,5,39.63346435397326,1700000000
13445,64,7,1,5,39.63346435397326,2600000000
13446,58,18,1,5,39.63346435397326,1660000000
13447,42,20,1,5,39.63346435397326,1590000000
13448,73,19,2,5,39.63346435397326,2800000000
13449,47,13,1,5,39.63346435397326,2150000000
13450,75,5,2,5,39.63346435397326,3900000000
13451,71,10,2,5,39.63346435397326,2950000000
13452,90,3,2,5,39.63346435397326,2850000000
13453,185,0,3,5,39.63346435397326,9250000000
13454,70,12,2,5,39.63346435397326,2750000000
13455,105,4,2,5,39.63346435397326,3120000000
13456,75,9,2,5,39.63346435397326,2450000000
13457,65,13,1,5,39.63346435397326,2200000000
13458,91,2,2,5,39.63346435397326,4100000000
13459,95,10,2,5,39.63346435397326,3900000000
13460,64,15,2,5,39.63346435397326,2200000000
13461,51,15,1,5,39.63346435397326,1450000000
13462,50,20,1,5,39.63346435397326,1290000000
13463,50,12,1,5,39.63346435397326,1670000000
13464,93,8,2,5,39.63346435397326,2850000000
13465,70,11,2,5,39.63346435397326,2450000000
13466,95,10,2,5,39.63346435397326,3900000000
13467,60,7,2,5,39.63346435397326,2350000000
13468,84,3,2,5,39.63346435397326,3100000000
13469,80,1,2,5,39.63346435397326,4160000000
13470,52,12,1,5,39.63346435397326,2250000000
13471,70,9,2,5,39.63346435397326,2500000000
13472,54,12,1,5,39.63346435397326,2250000000
13473,80,7,2,5,39.63346435397326,2850000000
13474,60,8,2,5,39.63346435397326,2300000000
13475,90,10,2,5,39.63346435397326,3900000000
13476,95,10,2,5,39.63346435397326,4200000000
13477,95,10,2,5,39.63346435397326,3900000000
13478,60,9,2,5,39.63346435397326,2100000000
13479,64,17,2,5,39.63346435397326,2180000000
13480,65,7,2,5,39.63346435397326,2250000000
13481,80,20,2,5,39.63346435397326,3450000000
13482,60,15,1,5,39.63346435397326,2350000000
13483,53,19,1,5,39.63346435397326,1980000000
13484,140,11,3,5,39.63346435397326,3520000000
13485,58,17,1,5,39.63346435397326,2260000000
13486,48,18,1,5,39.63346435397326,1790000000
13487,56,5,1,5,39.63346435397326,2120000000
13488,45,4,1,5,39.63346435397326,1790000000
13489,93,11,2,5,39.63346435397326,4000000000
13490,82,11,2,5,39.63346435397326,2750000000
13491,64,15,2,5,39.63346435397326,2100000000
13492,91,7,2,5,39.63346435397326,4000000000
13493,81,12,2,5,39.63346435397326,3000000000
13494,66,20,2,5,39.63346435397326,1900000000
13495,56,7,1,5,39.63346435397326,2180000000
13496,45,7,1,5,39.63346435397326,1800000000
13497,85,2,2,5,39.63346435397326,3700000000
13498,56,3,1,5,39.63346435397326,2200000000
13499,57,18,1,5,39.63346435397326,2250000000
13500,51,17,1,5,39.63346435397326,1900000000
13501,91,6,2,5,39.63346435397326,4000000000
13502,81,8,2,5,39.63346435397326,3550000000
13503,90,8,2,5,39.63346435397326,3400000000
13504,75,8,2,5,39.63346435397326,3000000000
13505,55,15,1,5,39.63346435397326,1670000000
13506,52,16,1,5,39.63346435397326,1850000000
13507,127,15,3,5,39.63346435397326,4450000000
13508,107,4,3,5,39.63346435397326,5200000000
13509,70,20,2,5,39.63346435397326,2650000000
13510,125,5,2,5,39.63346435397326,6300000000
13511,109,6,3,5,39.63346435397326,4390000000
13512,50,2,1,5,39.63346435397326,1995000000
13513,70,2,2,5,39.63346435397326,2900000000
13514,106,4,3,5,39.63346435397326,5000000000
13515,67,9,2,5,39.63346435397326,2321000000
13516,85,5,2,5,39.63346435397326,3000000000
13517,98,7,2,5,39.63346435397326,3800000000
13518,80,8,2,5,39.63346435397326,3550000000
13519,65,8,1,5,39.63346435397326,2200000000
13520,110,1,2,5,39.63346435397326,5000000000
13521,105,10,2,5,39.63346435397326,3300000000
13522,80,4,2,5,39.63346435397326,2650000000
13523,80,11,2,5,39.63346435397326,2750000000
13524,80,13,2,5,39.63346435397326,2650000000
13525,68,17,2,5,39.63346435397326,1740000000
13526,85,6,2,5,39.63346435397326,2568000000
13527,105,17,2,5,39.63346435397326,2850000000
13528,85,2,2,5,39.63346435397326,2700000000
13529,67,10,1,5,39.63346435397326,2550000000
13530,70,12,2,5,39.63346435397326,2360000000
13531,80,14,2,5,39.63346435397326,2675000000
13532,81,13,2,5,39.63346435397326,2450000000
13533,75,19,1,5,39.63346435397326,2300000000
13534,96,5,3,5,39.63346435397326,4120000000
13535,84,6,2,5,39.63346435397326,3000000000
13536,83,15,2,5,39.63346435397326,2400000000
13537,104,4,2,5,39.63346435397326,4600000000
13538,100,5,2,5,39.63346435397326,4350000000
13539,134,9,3,5,39.63346435397326,6700000000
13540,55,3,1,5,39.63346435397326,2000000000
13541,65,2,2,5,39.63346435397326,2600000000
13542,76,20,2,5,39.63346435397326,2200000000
13543,97,10,2,5,39.63346435397326,4050000000
13544,100,17,2,5,39.63346435397326,4100000000
13545,74,7,2,5,39.63346435397326,3050000000
13546,80,3,2,5,39.63346435397326,3100000000
13547,78,5,2,5,39.63346435397326,3700000000
13548,64,16,2,5,39.63346435397326,2200000000
13549,92,14,2,5,39.63346435397326,2400000000
13550,160,1,3,5,39.63346435397326,9000000000
13551,65,18,1,5,39.63346435397326,2260000000
13552,80,9,2,5,39.63346435397326,3550000000
13553,75,19,2,5,39.63346435397326,2800000000
13554,56,14,1,5,39.63346435397326,2420000000
13555,91,6,2,5,39.63346435397326,4120000000
13556,100,8,2,5,39.63346435397326,5200000000
13557,60,15,2,5,39.63346435397326,2200000000
13558,72,20,2,5,39.63346435397326,2150000000
13559,70,19,2,5,39.63346435397326,1950000000
13560,70,19,2,5,39.63346435397326,2450000000
13561,112,5,2,5,39.63346435397326,5200000000
13562,73,20,2,5,39.63346435397326,2650000000
13563,112,15,3,5,39.63346435397326,4550000000
13564,70,20,2,5,39.63346435397326,2300000000
13565,95,6,2,5,39.63346435397326,3500000000
13566,64,16,1,5,39.63346435397326,2500000000
13567,70,3,2,5,39.63346435397326,3555000000
13568,98,13,2,5,39.63346435397326,3950000000
13569,72,16,2,5,39.63346435397326,2250000000
13570,90,2,2,5,39.63346435397326,3100000000
13571,55,12,1,5,39.63346435397326,2120000000
13572,80,3,2,5,39.63346435397326,3150000000
13573,65,17,2,5,39.63346435397326,2150000000
13574,110,12,2,5,39.63346435397326,3210000000
13575,90,18,2,5,39.63346435397326,2700000000
13576,64,12,2,5,39.63346435397326,1361000000
13577,75,6,2,5,39.63346435397326,2900000000
13578,56,8,1,5,39.63346435397326,2184000000
13579,75,17,2,5,39.63346435397326,2330000000
13580,57,6,1,5,39.63346435397326,2300000000
13581,76,16,2,5,39.63346435397326,2640000000
13582,120,6,2,5,39.63346435397326,5800000000
13583,65,14,1,5,39.63346435397326,2500000000
13584,70,14,2,5,39.63346435397326,2350000000
13585,57,10,1,5,39.63346435397326,1900000000
13586,60,11,1,5,39.63346435397326,2100000000
13587,111,6,2,5,39.63346435397326,4540000000
13588,64,11,1,5,39.63346435397326,2450000000
13589,90,2,2,5,39.63346435397326,5200000000
13590,85,8,2,5,39.63346435397326,3150000000
13591,60,15,2,5,39.63346435397326,1950000000
13592,55,17,1,5,39.63346435397326,1250000000
13593,55,17,1,5,39.63346435397326,1280000000
13594,64,10,2,5,39.63346435397326,2100000000
13595,65,15,1,5,39.63346435397326,2390000000
13596,65,5,1,5,39.63346435397326,2100000000
13597,120,6,2,5,39.63346435397326,4520000000
13598,95,6,2,5,39.63346435397326,3500000000
13599,98,16,2,5,39.63346435397326,4100000000
13600,116,13,2,5,39.63346435397326,3250000000
13601,95,9,2,5,39.63346435397326,3800000000
13602,60,17,2,5,39.63346435397326,2000000000
13603,100,10,2,5,39.63346435397326,5400000000
13604,68,15,2,5,39.63346435397326,2347000000
13605,135,8,3,5,39.63346435397326,4650000000
13606,96,10,2,5,39.63346435397326,3250000000
13607,135,4,3,5,39.63346435397326,4150000000
13608,65,3,1,5,39.63346435397326,2380000000
13609,58,14,1,5,39.63346435397326,1850000000
13610,100,5,2,5,39.63346435397326,4100000000
13611,74,12,2,5,39.63346435397326,3200000000
13612,182,18,3,5,39.63346435397326,7600000000
13613,85,2,2,5,39.63346435397326,3500000000
13614,60,15,1,5,39.63346435397326,2200000000
13615,90,9,2,5,39.63346435397326,3350000000
13616,57,8,1,5,39.63346435397326,2700000000
13617,65,16,1,5,39.63346435397326,2450000000
13618,67,14,2,5,39.63346435397326,2190000000
13619,65,16,1,5,39.63346435397326,2280000000
13620,60,18,2,5,39.63346435397326,2250000000
13621,66,17,1,5,39.63346435397326,2490000000
13622,54,12,1,5,39.63346435397326,2200000000
13623,80,10,2,5,39.63346435397326,3400000000
13624,50,15,1,5,39.63346435397326,1940000000
13625,68,10,1,5,39.63346435397326,2300000000
13626,74,18,2,5,39.63346435397326,2750000000
13627,88,9,2,5,39.63346435397326,2850000000
13628,62,15,1,5,39.63346435397326,1950000000
13629,68,12,2,5,39.63346435397326,2450000000
13630,85,17,2,5,39.63346435397326,2680000000
13631,64,14,2,5,39.63346435397326,2250000000
13632,107,3,2,5,39.63346435397326,3900000000
13633,54,17,1,5,39.63346435397326,2050000000
13634,75,8,2,5,39.63346435397326,2750000000
13635,65,8,2,5,39.63346435397326,2200000000
13636,60,15,2,5,39.63346435397326,2200000000
13637,112,9,2,5,39.63346435397326,5200000000
13638,74,9,2,5,39.63346435397326,2650000000
13639,68,15,1,5,39.63346435397326,2850000000
13640,47,13,1,5,39.63346435397326,1850000000
13641,135,4,3,5,39.63346435397326,6500000000
13642,58,10,1,5,39.63346435397326,2100000000
13643,50,15,1,5,39.63346435397326,2050000000
13644,129,1,2,5,39.63346435397326,5500000000
13645,85,3,2,5,39.63346435397326,3500000000
13646,88,3,2,5,39.63346435397326,3500000000
13647,75,6,2,5,39.63346435397326,3000000000
13648,69,5,2,5,39.63346435397326,3200000000
13649,65,15,2,5,39.63346435397326,2300000000
13650,77,2,2,5,39.63346435397326,3300000000
13651,79,3,2,5,39.63346435397326,2950000000
13652,85,6,2,5,39.63346435397326,3300000000
13653,71,17,2,5,39.63346435397326,2350000000
13654,63,20,2,5,39.63346435397326,2000000000
13655,85,6,2,5,39.63346435397326,3550000000
13656,78,7,2,5,39.63346435397326,3300000000
13657,65,14,2,5,39.63346435397326,2270000000
13658,105,5,3,5,39.63346435397326,4300000000
13659,95,16,2,5,39.63346435397326,2600000000
13660,66,10,2,5,39.63346435397326,2650000000
13661,80,6,2,5,39.63346435397326,3330000000
13662,65,14,2,5,39.63346435397326,2250000000
13663,79,4,5,5,39.63346435397326,3200000000
13664,75,4,2,5,39.63346435397326,2750000000
13665,73,15,2,5,39.63346435397326,2250000000
13666,73,11,2,5,39.63346435397326,2900000000
13667,74,15,2,5,39.63346435397326,2200000000
13668,77,6,2,5,39.63346435397326,3100000000
13669,60,14,2,5,39.63346435397326,2200000000
13670,112,18,2,5,39.63346435397326,3780000000
13671,75,6,2,5,39.63346435397326,2750000000
13672,77,6,2,5,39.63346435397326,2880000000
13673,105,16,2,5,39.63346435397326,3950000000
13674,57,12,2,5,39.63346435397326,2050000000
13675,55,15,1,5,39.63346435397326,2100000000
13676,75,8,2,5,39.63346435397326,2900000000
13677,76,1,2,5,39.63346435397326,3150000000
13678,52,15,1,5,39.63346435397326,1750000000
13679,80,19,2,5,39.63346435397326,2450000000
13680,84,6,2,5,39.63346435397326,3000000000
13681,100,5,2,5,39.63346435397326,4700000000
13682,75,5,2,5,39.63346435397326,3270000000
13683,76,5,2,5,39.63346435397326,3270000000
13684,70,15,2,5,39.63346435397326,2200000000
13685,70,15,2,5,39.63346435397326,2385000000
13686,60,15,1,5,39.63346435397326,2000000000
13687,70,16,2,5,39.63346435397326,2000000000
13688,75,5,2,5,39.63346435397326,3150000000
13689,54,12,1,5,39.63346435397326,2250000000
13690,67,10,2,5,39.63346435397326,2300000000
13691,78,12,2,5,39.63346435397326,2300000000
13692,106,2,2,5,39.63346435397326,3000000000
13693,107,3,2,5,39.63346435397326,3800000000
13694,70,17,2,5,39.63346435397326,2450000000
13695,90,5,2,5,39.63346435397326,3100000000
13696,53,5,1,5,39.63346435397326,2300000000
13697,68,16,2,5,39.63346435397326,2300000000
13698,70,17,2,5,39.63346435397326,2350000000
13699,69,16,2,5,39.63346435397326,1800000000
13700,60,15,1,5,39.63346435397326,2000000000
13701,65,3,2,5,39.63346435397326,2750000000
13702,83,17,2,5,39.63346435397326,2300000000
13703,79,17,2,5,39.63346435397326,2850000000
13704,83,15,2,5,39.63346435397326,2680000000
13705,60,15,1,5,39.63346435397326,2000000000
13706,72,10,2,5,39.63346435397326,2400000000
13707,74,7,2,5,39.63346435397326,2500000000
13708,66,10,1,5,39.63346435397326,2350000000
13709,73,7,2,5,39.63346435397326,2600000000
13710,90,15,2,5,39.63346435397326,2900000000
13711,60,15,1,5,39.63346435397326,2000000000
13712,120,14,2,5,39.63346435397326,3650000000
13713,60,15,1,5,39.63346435397326,2000000000
13714,60,15,1,5,39.63346435397326,2000000000
13715,73,7,2,5,39.63346435397326,2500000000
13716,80,13,2,5,39.63346435397326,2463000000
13717,64,14,1,5,39.63346435397326,2000000000
13718,80,8,2,5,39.63346435397326,2850000000
13719,76,20,2,5,39.63346435397326,2400000000
13720,61,10,1,5,39.63346435397326,2450000000
13721,53,20,1,5,39.63346435397326,1800000000
13722,77,15,2,5,39.63346435397326,2450000000
13723,60,13,1,5,39.63346435397326,1750000000
13724,58,4,1,5,39.63346435397326,1850000000
13725,95,10,2,5,39.63346435397326,3900000000
13726,81,14,2,5,39.63346435397326,2500000000
13727,90,6,2,5,39.63346435397326,3450000000
13728,71,16,2,5,39.63346435397326,2190000000
13729,88,12,2,5,39.63346435397326,3250000000
13730,61,10,1,5,39.63346435397326,2450000000
13731,72,20,2,5,39.63346435397326,1920000000
13732,88,5,2,5,39.63346435397326,3960000000
13733,66,4,2,5,39.63346435397326,2650000000
13734,53,5,1,5,39.63346435397326,2300000000
